0 0
0.00625 -9.58268e-05
0.0125 -0.000284208
0.01875 -0.000466816
0.025 -0.000643918
0.03125 -0.000815861
0.0375 -0.000982977
0.04375 -0.00114561
0.05 -0.00130411
0.05625 -0.00145879
0.0625 -0.00160996
0.06875 -0.00175793
0.075 -0.00190296
0.08125 -0.00204533
0.0875 -0.00218526
0.09375 -0.002323
0.1 -0.00245876
0.10625 -0.00259273
0.1125 -0.00272511
0.11875 -0.00285607
0.125 -0.00298577
0.13125 -0.00311437
0.1375 -0.00324202
0.14375 -0.00336884
0.15 -0.00349495
0.15625 -0.00362048
0.1625 -0.00374551
0.16875 -0.00387014
0.175 -0.00399445
0.18125 -0.00411851
0.1875 -0.00424238
0.19375 -0.00436611
0.2 -0.00448972
0.20625 -0.00461326
0.2125 -0.00473672
0.21875 -0.00486013
0.225 -0.00498347
0.23125 -0.00510672
0.2375 -0.00522986
0.24375 -0.00535284
0.25 -0.00547561
0.25625 -0.00559811
0.2625 -0.00572027
0.26875 -0.005842
0.275 -0.00596321
0.28125 -0.00608379
0.2875 -0.00620363
0.29375 -0.00632259
0.3 -0.00644054
0.30625 -0.00655734
0.3125 -0.00667283
0.31875 -0.00678684
0.325 -0.00689921
0.33125 -0.00700974
0.3375 -0.00711825
0.34375 -0.00722455
0.35 -0.00732842
0.35625 -0.00742967
0.3625 -0.00752807
0.36875 -0.00762341
0.375 -0.00771547
0.38125 -0.00780401
0.3875 -0.0078888
0.39375 -0.00796963
0.4 -0.00804624
0.40625 -0.00811842
0.4125 -0.00818592
0.41875 -0.00824852
0.425 -0.00830599
0.43125 -0.00835811
0.4375 -0.00840464
0.44375 -0.00844538
0.45 -0.00848012
0.45625 -0.00850864
0.4625 -0.00853075
0.46875 -0.00854627
0.475 -0.008555
0.48125 -0.00855678
0.4875 -0.00855143
0.49375 -0.00853882
0.5 -0.0085188
0.50625 -0.00849124
0.5125 -0.00845602
0.51875 -0.00841302
0.525 -0.00836217
0.53125 -0.00830337
0.5375 -0.00823655
0.54375 -0.00816165
0.55 -0.00807863
0.55625 -0.00798746
0.5625 -0.00788809
0.56875 -0.00778053
0.575 -0.00766475
0.58125 -0.00754078
0.5875 -0.00740861
0.59375 -0.00726826
0.6 -0.00711975
0.60625 -0.00696311
0.6125 -0.00679836
0.61875 -0.00662553
0.625 -0.00644464
0.63125 -0.00625571
0.6375 -0.00605875
0.64375 -0.00585376
0.65 -0.00564074
0.65625 -0.00541965
0.6625 -0.00519046
0.66875 -0.00495309
0.675 -0.00470745
0.68125 -0.00445342
0.6875 -0.00419084
0.69375 -0.00391952
0.7 -0.00363921
0.70625 -0.00334962
0.7125 -0.00305041
0.71875 -0.00274117
0.725 -0.00242143
0.73125 -0.00209064
0.7375 -0.00174817
0.74375 -0.00139332
0.75 -0.00102525
0.75625 -0.000643073
0.7625 -0.000245755
0.76875 0.000167842
0.775 0.000598983
0.78125 0.00104907
0.7875 0.00151962
0.79375 0.00201233
0.8 0.002529
0.80625 0.00307162
0.8125 0.0036423
0.81875 0.0042433
0.825 0.00487702
0.83125 0.00554599
0.8375 0.00625287
0.84375 0.00700039
0.85 0.00779135
0.85625 0.00862862
0.8625 0.00951502
0.86875 0.0104534
0.875 0.0114463
0.88125 0.0124965
0.8875 0.0136061
0.89375 0.0147771
0.9 0.0160111
0.90625 0.0173092
0.9125 0.018672
0.91875 0.0200991
0.925 0.0215898
0.93125 0.0231421
0.9375 0.0247533
0.94375 0.0264197
0.95 0.0281363
0.95625 0.0298973
0.9625 0.0316955
0.96875 0.0335227
0.975 0.0353698
0.98125 0.0372266
0.9875 0.0390821
0.99375 0.04
