0 0
0.00625 0.00502993
0.0125 0.0148638
0.01875 0.024286
0.025 0.0332976
0.03125 0.0419005
0.0375 0.0500975
0.04375 0.0578921
0.05 0.0652889
0.05625 0.072293
0.0625 0.0789102
0.06875 0.0851473
0.075 0.0910089
0.08125 0.0964983
0.0875 0.101626
0.09375 0.106373
0.1 0.114088
0.1125 0.121865
0.125 0.128392
0.1375 0.133751
0.15 0.138016
0.1625 0.141278
0.175 0.143563
0.1875 0.144956
0.2 0.148451
0.225 0.147268
0.25 0.143555
0.275 0.137619
0.3 0.12976
0.325 0.12011
0.35 0.108841
0.375 0.0959903
0.4 0.0816492
0.425 0.0657769
0.45 0.0484371
0.475 0.0295593
0.5 0.00920465
0.525 -0.0126842
0.55 -0.0359524
0.575 -0.0605887
0.6 -0.0862206
0.625 -0.112617
0.65 -0.139037
0.675 -0.164881
0.7 -0.188844
0.725 -0.209927
0.75 -0.226289
0.775 -0.236754
0.8 -0.238208
0.8125 -0.237331
0.825 -0.234108
0.8375 -0.228288
0.85 -0.220009
0.8625 -0.209136
0.875 -0.195896
0.8875 -0.180214
0.9 -0.165143
0.90625 -0.155942
0.9125 -0.146193
0.91875 -0.136015
0.925 -0.125422
0.93125 -0.114467
0.9375 -0.103191
0.94375 -0.0916331
0.95 -0.0798326
0.95625 -0.0678306
0.9625 -0.0556674
0.96875 -0.0433838
0.975 -0.0310188
0.98125 -0.0186132
0.9875 -0.00620094
0.99375 0
