0 0
0.0166667 -0.000266037
0.0333333 -0.000779197
0.05 -0.00125626
0.0666667 -0.00170122
0.0833333 -0.00212193
0.1 -0.00252172
0.116667 -0.00290588
0.133333 -0.00327701
0.15 -0.00363859
0.166667 -0.00399242
0.183333 -0.00434053
0.2 -0.00468382
0.216667 -0.00502306
0.233333 -0.00535812
0.25 -0.00568858
0.266667 -0.00601326
0.283333 -0.00633058
0.3 -0.00663831
0.316667 -0.00693384
0.333333 -0.00721402
0.35 -0.00747537
0.366667 -0.00771404
0.383333 -0.00792601
0.4 -0.00810705
0.416667 -0.0082529
0.433333 -0.00835945
0.45 -0.00842273
0.466667 -0.00843895
0.483333 -0.00840492
0.5 -0.00831796
0.516667 -0.00817563
0.533333 -0.0079762
0.55 -0.00771903
0.566667 -0.00740349
0.583333 -0.00702911
0.6 -0.00659666
0.616667 -0.00610712
0.633333 -0.00555982
0.65 -0.0049547
0.666667 -0.00429205
0.683333 -0.00356893
0.7 -0.00277952
0.716667 -0.00191882
0.733333 -0.000976481
0.75 6.46612e-05
0.766667 0.00122499
0.783333 0.00252872
0.8 0.00401352
0.816667 0.00572202
0.833333 0.00770144
0.85 0.0100041
0.866667 0.0126893
0.883333 0.0157994
0.9 0.0193648
0.916667 0.0233849
0.933333 0.0278246
0.95 0.0325799
0.966667 0.0375135
0.983333 0.04
