0.05 -0.00128059
0.05625 -0.00143022
0.0125 -0.000281969
0.01875 -0.000462255
0.0625 -0.00157589
0.06875 -0.00171791
0.025 -0.000636463
0.03125 -0.000805024
0.9375 0.0247271
0.94375 0.0263964
0.075 -0.00185645
0.08125 -0.00199193
0.95 0.0281153
0.95625 0.0298782
0.0375 -0.000968322
0.04375 -0.00112673
0.9875 0.0390731
0.99375 0.04
0 0
0.00625 -9.52236e-05
0.0875 -0.00212418
0.09375 -0.00225405
0.9 0.0159472
0.90625 0.0172556
0.9125 0.0186264
0.91875 0.0200598
0.925 0.0215558
0.93125 0.0231123
0.9625 0.031678
0.96875 0.0335069
0.975 0.0353557
0.98125 0.0372147
0.15 -0.00341404
0.1625 -0.00364262
0.1 -0.0024519
0.1125 -0.00270243
0.125 -0.00294614
0.1375 -0.00318298
0.175 -0.00386335
0.1875 -0.00408547
0.8 0.00259653
0.8125 0.0037822
0.825 0.00509448
0.8375 0.0065501
0.85 0.00817187
0.8625 0.00998189
0.875 0.0119985
0.8875 0.0142452
0.25 -0.00544351
0.275 -0.00590764
0.35 -0.00721609
0.375 -0.00758474
0.5 -0.00836672
0.525 -0.00821288
0.7 -0.0033338
0.725 -0.00201894
0.45 -0.00832577
0.475 -0.00839926
0.6 -0.00696883
0.625 -0.00627656
0.2 -0.00448073
0.225 -0.00495914
0.75 -0.000498931
0.775 0.00129964
0.3 -0.00636856
0.325 -0.00680342
0.4 -0.00790457
0.425 -0.00815449
0.55 -0.0079336
0.575 -0.0075185
0.65 -0.00544637
0.675 -0.00446593
