0 0
0.00625 -2.0358e-05
0.0125 -7.60852e-05
0.01875 -0.000155083
0.025 -0.000249908
0.03125 -0.000353596
0.0375 -0.000460456
0.04375 -0.000566359
0.05 -0.000668656
0.05625 -0.000765926
0.0625 -0.000857648
0.06875 -0.000943899
0.075 -0.0010251
0.08125 -0.0011018
0.0875 -0.00117462
0.09375 -0.00124408
0.1 -0.00131066
0.10625 -0.00137473
0.1125 -0.0014366
0.11875 -0.00149651
0.125 -0.00155465
0.13125 -0.00161118
0.1375 -0.00166624
0.14375 -0.00171996
0.15 -0.00177246
0.15625 -0.00182386
0.1625 -0.00187429
0.16875 -0.00192388
0.175 -0.00197273
0.18125 -0.00202097
0.1875 -0.00206873
0.19375 -0.00211612
0.2 -0.00216326
0.20625 -0.00221026
0.2125 -0.00225723
0.21875 -0.00230427
0.225 -0.00235149
0.23125 -0.00239898
0.2375 -0.00244685
0.24375 -0.00249518
0.25 -0.00254406
0.25625 -0.00259357
0.2625 -0.0026438
0.26875 -0.00269482
0.275 -0.00274671
0.28125 -0.00279954
0.2875 -0.00285338
0.29375 -0.00290829
0.3 -0.00296434
0.30625 -0.00302157
0.3125 -0.00308005
0.31875 -0.00313983
0.325 -0.00320095
0.33125 -0.00326346
0.3375 -0.0033274
0.34375 -0.00339279
0.35 -0.00345968
0.35625 -0.0035281
0.3625 -0.00359805
0.36875 -0.00366957
0.375 -0.00374266
0.38125 -0.00381734
0.3875 -0.00389359
0.39375 -0.00397143
0.4 -0.00405084
0.40625 -0.00413179
0.4125 -0.00421427
0.41875 -0.00429824
0.425 -0.00438365
0.43125 -0.00447047
0.4375 -0.00455862
0.44375 -0.00464803
0.45 -0.00473863
0.45625 -0.00483032
0.4625 -0.00492298
0.46875 -0.00501651
0.475 -0.00511077
0.48125 -0.00520561
0.4875 -0.00530086
0.49375 -0.00539636
0.5 -0.00549189
0.50625 -0.00558726
0.5125 -0.00568222
0.51875 -0.00577653
0.525 -0.00586993
0.53125 -0.00596212
0.5375 -0.0060528
0.54375 -0.00614165
0.55 -0.00622831
0.55625 -0.00631243
0.5625 -0.00639361
0.56875 -0.00647144
0.575 -0.00654551
0.58125 -0.00661537
0.5875 -0.00668054
0.59375 -0.00674055
0.6 -0.00679489
0.60625 -0.00684304
0.6125 -0.00688445
0.61875 -0.00691857
0.625 -0.00694482
0.63125 -0.00696261
0.6375 -0.00697133
0.64375 -0.00697035
0.65 -0.00695902
0.65625 -0.00693669
0.6625 -0.00690267
0.66875 -0.00685626
0.675 -0.00679675
0.68125 -0.0067234
0.6875 -0.00663545
0.69375 -0.0065321
0.7 -0.00641256
0.70625 -0.00627597
0.7125 -0.00612146
0.71875 -0.00594812
0.725 -0.00575501
0.73125 -0.00554112
0.7375 -0.00530541
0.74375 -0.00504679
0.75 -0.00476411
0.75625 -0.00445615
0.7625 -0.00412164
0.76875 -0.00375921
0.775 -0.00336745
0.78125 -0.00294485
0.7875 -0.00248981
0.79375 -0.00200068
0.8 -0.00147568
0.80625 -0.000912986
0.8125 -0.000310669
0.81875 0.000333271
0.825 0.00102091
0.83125 0.00175437
0.8375 0.00253583
0.84375 0.00336752
0.85 0.00425165
0.85625 0.00519044
0.8625 0.00618607
0.86875 0.00724063
0.875 0.00835614
0.88125 0.00953443
0.8875 0.0107772
0.89375 0.0120858
0.9 0.0134615
0.90625 0.014905
0.9125 0.0164166
0.91875 0.0179964
0.925 0.0196436
0.93125 0.0213568
0.9375 0.0231338
0.94375 0.0249716
0.95 0.0268659
0.95625 0.0288112
0.9625 0.0308003
0.96875 0.0328244
0.975 0.0348724
0.98125 0.0369312
0.9875 0.0389846
0.99375 0.04
