0.0416667 -0.000946151
0.0625 -0.00151637
0.0833333 -0.00204112
0.104167 -0.00253502
0.166667 -0.00389062
0.1875 -0.0043191
0.375 -0.00770924
0.395833 -0.00796016
0.5 -0.00828109
0.520833 -0.00810668
0.708333 -0.00223642
0.729167 -0.00102247
0.833333 0.00854817
0.854167 0.0116833
0.625 -0.00583932
0.645833 -0.00509155
0.541667 -0.00784469
0.5625 -0.00748779
0.916667 0.0250223
0.9375 0.0307126
0.875 0.0154723
0.895833 0.0199162
0.416667 -0.0081595
0.4375 -0.00829834
0 0
0.0208333 -0.00032409
0.125 -0.00300278
0.145833 -0.00345367
0.208333 -0.00474022
0.229167 -0.00515592
0.25 -0.00556515
0.270833 -0.00596694
0.291667 -0.00635761
0.3125 -0.00673339
0.333333 -0.0070885
0.354167 -0.00741636
0.458333 -0.00837008
0.479167 -0.00836799
0.583333 -0.00702877
0.604167 -0.00648018
0.666667 -0.00424136
0.6875 -0.00330183
0.75 0.000343416
0.770833 0.00190336
0.791667 0.00375591
0.8125 0.0059467
0.958333 0.0367802
0.979167 0.04
